id,name,name_cn
536348,ただのなまけものなんです。 (1),只是树懒
540380,謎解き勇者の精霊無双 (1) ~大図書館で本ばかり読んでいたら世界最強の勇者になりました~,
542615,雷撃の守護天使 バウンティハンター•ローズ(1),
544490,賢者は探し物が得意です (1),
164826,Summer Moon 高河ゆんイラスト集 (2),
184810,夢喰いメリー ストーリーアンソロジーコミック (1),
189582,戦国BASARA3ーBloody Angelー (1),
191504,ハッスル! 団地妻 (2),
523661,怠惰の魔女スピーシィ (1) 魔剣の少年と虚栄の塔,
11480,吸血鬼ドラキュラ 痛快世界の冒険文学 (16),
498747,想定外のスウィートマリッジ (2),
655294,読者人気底辺キャラだったはずが病みヒロインたちからの人気頂点になった俺の話 (1),
55063,おまもりひまり (1) 浪漫ちっくメモリー,
560666,俺のエロ配信がバレて上司にハメられてます！ (2),
568240,ブスに花束を。 (13),
151164,ワイルドキャット (1),
469637,THE KING OF FANTASY 八神庵の異世界無双 月を見るたび思い出せ!  (2),
192973,スタジオライブの本・らでいっく (2),
206852,ピーチガール 新装版 (07),
206854,ピーチガール 新装版 (09),
247957,七星のスバル (0),
260613,酔いどれ恋をせず (1),不醉不愛 1
411370,すぱクラ! (1)巻,
575148,ゲーム世界転生〈ダン活〉短編集 (01) ～ゲーマーは【ダンジョン就活のススメ】を〈はじめから〉プレイする～,
582835,俺は勇者に向いていない ~主人公を譲ってあげたら世界が滅亡しかけてるんだが……~ (1),
583163,ノノノ幻屋 (1),
271190,モモオニ! (2),
447410,よそはよそ、ウチはウチ (2),
626512,宮廷錬金術師の自由気ままな異世界旅 ~うっかりエリクサーを作ったら捕まりかけたので他国に逃げます~ (1),
637637,銀と竜の退魔録 (1) ~英雄退魔師は美少女たちを救って思う存分イチャイチャしたい~,
